loan_id,funded_amount,funded_date,duration years,treasury index,interest rate percent,payments,total past payments,loan balance,property value,purpose
LL0000563,863500.0,2013-02-18,30,2.01,3.609,3930.23,82,541221.07,1108900.0,investment property
LL0000402,871000.0,2016-11-11,30,2.1501,3.7489999999999997,4033.24,37,721770.02,1108300.0,commercial property
LL0001422,855000.0,2012-09-14,30,1.88,3.4789999999999996,3829.32,87,521849.47,1108250.0,investment property
LL0000643,902000.0,2015-06-14,30,2.39,3.989,4300.57,54,669769.34,1105100.0,home
LL0000926,902000.0,2019-02-19,15,2.65,3.949,6648.96,10,835510.44,1097800.0,commercial property
LL0001326,895000.0,2019-02-24,30,2.65,4.249,4402.34,10,850976.62,1090550.0,home
LL0001456,830000.0,2015-09-07,30,2.13,3.7289999999999996,3833.98,51,634467.24,1088850.0,investment property
LL0000347,825000.0,2012-02-25,30,1.98,3.5789999999999997,3741.1,94,473337.01,1088350.0,home
LL0000595,803000.0,2014-06-15,30,2.6,4.199,3926.34,66,543861.61,1084300.0,commercial property
LL0000960,905000.0,2016-11-11,30,2.1501,3.7489999999999997,4190.68,37,749944.74,1082300.0,commercial property
LL0000779,855000.0,2017-07-25,30,2.3354,3.935,4049.93,29,737552.14,1079500.0,home
LL0001672,902000.0,2016-12-02,30,2.3831,3.9819999999999998,4296.93,36,747310.49,1078250.0,investment property
LL0000422,929500.0,2015-03-01,15,2.0,3.299,6553.46,58,549399.04,1077850.0,investment property
LL0000266,925000.0,2018-04-05,30,2.83,4.428999999999999,4647.9,20,832042.05,1076800.0,investment property
LL0000803,871000.0,2012-03-27,30,2.2,3.799,4057.99,93,493606.68,1072800.0,home
LL0000424,896500.0,2013-11-12,30,2.8,4.399,4488.79,73,568818.18,1068550.0,home
LL0000253,905000.0,2017-09-03,30,2.1657,3.765,4198.9,27,791629.62,1067500.0,investment property
LL0001646,923000.0,2018-09-27,30,3.06,4.659,4764.31,15,851535.38,1066050.0,investment property
LL0000937,1007500.0,2016-12-13,30,2.4713,4.07,4850.71,36,832874.57,1063200.0,commercial property
LL0001407,792000.0,2015-01-19,30,1.83,3.429,3525.12,59,584017.98,1062400.0,home
LL0000744,979000.0,2018-09-28,30,3.05,4.649,5047.5,15,903287.54,1062000.0,investment property
LL0000471,847000.0,2018-02-02,30,2.84,4.439,4260.98,22,753258.44,1061900.0,home
LL0001204,910000.0,2018-04-10,30,2.8,4.399,4556.39,20,818872.26,1061550.0,commercial property
LL0000163,874500.0,2016-06-12,30,1.64,3.239,3800.6,42,714874.73,1059400.0,investment property
LL0000340,918500.0,2018-12-21,30,2.79,4.388999999999999,4593.52,12,863377.73,1057300.0,commercial property
LL0000357,845000.0,2015-03-27,15,1.95,3.2489999999999997,5937.14,57,506583.0,1052050.0,home
LL0000252,907500.0,2012-04-09,30,2.06,3.659,4156.05,92,525143.27,1048650.0,commercial property
LL0001313,819500.0,2017-06-01,30,2.2114,3.8110000000000004,3823.65,31,700966.73,1046700.0,home
LL0000106,830000.0,2018-02-01,15,2.78,4.079,6172.32,23,688036.64,1044950.0,home
LL0001259,800000.0,2013-04-10,30,1.84,3.4389999999999996,3565.17,80,514786.21,1042850.0,home
LL0000767,923000.0,2016-10-12,30,1.7692,3.3680000000000003,4076.97,38,768075.05,1041800.0,investment property
LL0000465,840000.0,2012-05-01,30,1.98,3.5789999999999997,3809.12,92,489561.37,1040050.0,investment property
LL0001289,945000.0,2014-11-20,30,2.34,3.9389999999999996,4478.4,61,671817.31,1038400.0,investment property
LL0000365,900000.0,2015-09-27,30,2.17,3.7689999999999997,4177.75,51,686934.78,1037850.0,commercial property
LL0000438,995500.0,2017-09-08,30,2.0507,3.65,4554.01,27,872541.73,1037750.0,home
LL0001602,838500.0,2015-09-13,30,2.2,3.799,3906.58,51,639264.67,1037050.0,investment property
LL0000344,744000.0,2013-11-10,15,2.77,4.069,5529.04,73,340380.14,1036150.0,home
LL0001065,962000.0,2015-12-28,30,2.24,3.839,4503.89,48,745813.08,1035250.0,home
LL0001132,825500.0,2018-05-19,30,3.06,4.659,4261.04,19,744540.32,1035100.0,commercial property
LL0000865,797500.0,2013-08-02,30,2.63,4.229,3913.42,76,500079.9,1034650.0,commercial property
LL0000644,819000.0,2014-10-12,30,2.31,3.909,3867.19,62,579234.43,1034350.0,home
LL0001059,840000.0,2016-01-24,30,2.07,3.6689999999999996,3851.66,47,658971.81,1031900.0,home
LL0000678,841500.0,2016-02-26,30,1.76,3.359,3712.79,46,670711.62,1031750.0,home
LL0001077,724000.0,2013-01-04,15,1.93,3.2289999999999996,5079.94,83,302365.34,1031650.0,commercial property
LL0000828,890000.0,2018-11-06,30,3.22,4.819,4679.75,13,829163.27,1031050.0,commercial property
LL0001699,885500.0,2018-08-11,30,2.87,4.468999999999999,4470.4,16,813973.56,1030900.0,investment property
LL0001292,800000.0,2017-06-01,15,2.2114,3.511,5723.38,31,622575.13,1027200.0,investment property
LL0000147,945000.0,2018-11-17,30,3.08,4.678999999999999,4889.21,13,881440.32,1025500.0,investment property
LL0001342,830000.0,2012-08-07,30,1.66,3.259,3616.31,88,511764.41,1025150.0,investment property
LL0001174,775000.0,2012-12-19,30,1.82,3.4189999999999996,3445.15,84,485607.44,1023450.0,commercial property
LL0000196,951500.0,2019-06-08,30,2.09,3.6889999999999996,4373.67,6,925257.95,1021850.0,investment property
LL0000727,850000.0,2017-03-08,30,2.5597,4.159,4136.33,33,713501.08,1021450.0,investment property
LL0001295,955500.0,2016-05-27,30,1.85,3.449,4263.47,43,772170.94,1021200.0,home
LL0000153,935000.0,2018-08-15,30,2.86,4.459,4714.76,16,859563.89,1020200.0,commercial property
LL0000697,741000.0,2014-08-11,30,2.44,4.039,3554.33,64,513522.99,1019450.0,investment property
LL0001491,988000.0,2018-04-28,30,2.96,4.559,5040.75,20,887185.08,1018650.0,home
LL0000929,841500.0,2013-08-04,30,2.63,4.229,4129.34,76,527670.51,1018550.0,investment property
LL0001587,871000.0,2015-04-13,30,1.94,3.5389999999999997,3930.17,56,650910.72,1017200.0,home
LL0001275,793000.0,2017-08-14,15,2.2185,3.5180000000000002,5676.03,28,634071.14,1016500.0,commercial property
LL0000721,696000.0,2012-04-23,30,1.96,3.5589999999999997,3148.32,92,406354.71,1016450.0,home
LL0001604,708000.0,2012-12-24,30,1.79,3.389,3135.53,84,444615.44,1016200.0,home
LL0001135,884000.0,2019-05-11,30,2.47,4.069,4255.59,7,854210.86,1015750.0,investment property
LL0001140,890000.0,2019-09-26,30,1.7,3.299,3897.31,3,878308.07,1014850.0,commercial property
LL0001715,753500.0,2012-05-03,30,1.96,3.5589999999999997,3408.42,91,443334.1,1013450.0,commercial property
LL0000364,815000.0,2019-01-05,30,2.67,4.269,4018.38,11,770797.81,1013050.0,home
LL0000236,805000.0,2015-03-28,30,1.95,3.549,3636.86,57,597698.74,1012000.0,commercial property
LL0000404,808500.0,2012-03-09,15,2.04,3.339,5716.11,93,276901.38,1011200.0,commercial property
LL0001567,808500.0,2012-05-08,15,1.88,3.179,5653.22,91,294057.07,1008200.0,commercial property
LL0000173,808500.0,2019-01-07,15,2.7,3.9989999999999997,5979.97,11,742720.31,1006450.0,home
LL0001279,820000.0,2019-09-14,30,1.9,3.4989999999999997,3681.71,3,808954.87,1005450.0,investment property
LL0000985,786500.0,2014-09-20,30,2.59,4.189,3841.07,63,544512.45,1002950.0,commercial property
LL0000392,780000.0,2014-06-23,15,2.63,3.929,5741.85,66,401037.71,1000900.0,commercial property
LL0000627,734500.0,2015-05-20,15,2.26,3.5589999999999997,5272.12,55,444533.45,998850.0,home
LL0000696,799500.0,2019-03-12,30,2.61,4.209,3913.89,9,764274.96,994250.0,home
LL0001301,942500.0,2017-04-06,30,2.3408,3.94,4467.1,32,799552.85,992500.0,investment property
LL0001532,845000.0,2015-04-16,30,1.9,3.4989999999999997,3793.96,56,632538.47,991050.0,home
LL0000990,785000.0,2018-08-26,15,2.82,4.119,5853.47,16,691344.42,989650.0,home
LL0000808,773500.0,2018-01-22,15,2.66,3.9589999999999996,5705.61,23,642271.05,988950.0,commercial property
LL0001286,741000.0,2016-04-12,30,1.79,3.389,3281.68,44,596606.16,988950.0,commercial property
LL0000722,852500.0,2019-02-20,30,2.65,4.249,4193.29,10,810567.11,988250.0,home
LL0001118,864500.0,2019-10-18,30,1.76,3.359,3814.27,2,856871.46,988250.0,home
LL0001133,742500.0,2013-02-16,30,2.01,3.609,3379.5,82,465381.18,988000.0,commercial property
LL0001242,780000.0,2018-07-10,15,2.87,4.169,5835.85,17,680790.61,987000.0,home
LL0000090,790000.0,2012-07-20,30,1.49,3.089,3368.71,89,490184.68,986050.0,home
LL0000247,840000.0,2012-01-14,30,1.89,3.489,3766.82,95,482152.16,985450.0,home
LL0000070,664000.0,2012-04-05,30,2.19,3.7889999999999997,3089.8,92,379738.37,985350.0,home
LL0000920,780000.0,2015-05-11,30,2.28,3.8789999999999996,3669.63,55,578170.12,984800.0,home
LL0001255,759000.0,2014-04-07,30,2.71,4.309,3760.09,68,503314.12,983750.0,home
LL0000840,940000.0,2017-08-27,30,2.1659,3.765,4361.29,28,817883.84,982850.0,commercial property
LL0001549,874500.0,2017-06-25,30,2.1423,3.741,4045.48,30,753135.57,980500.0,investment property
LL0000551,770000.0,2018-05-02,30,2.97,4.569,3933.11,19,695270.93,980450.0,investment property
LL0000411,655000.0,2012-02-04,30,1.97,3.569,2966.53,94,376146.28,979400.0,commercial property
LL0001225,793000.0,2019-08-28,30,1.47,3.069,3372.9,4,779508.39,979300.0,home
LL0001638,851500.0,2019-08-19,30,1.6,3.199,3681.99,4,836772.04,978250.0,investment property
LL0000273,851500.0,2016-07-03,30,1.46,3.0589999999999997,3617.11,41,703198.49,975350.0,investment property
LL0001192,780000.0,2019-03-01,30,2.76,4.359,3887.07,10,741129.32,975300.0,investment property
LL0001141,799500.0,2013-09-01,30,2.78,4.379,3993.67,76,495980.92,975150.0,home
LL0000335,950000.0,2018-08-25,30,2.82,4.419,4767.9,16,873713.65,974700.0,commercial property
LL0000525,692000.0,2014-06-08,15,2.6,3.8989999999999996,5083.69,66,356476.69,973650.0,investment property
LL0000512,760000.0,2018-04-02,30,2.73,4.329,3773.98,20,684520.48,971950.0,investment property
LL0001072,825000.0,2012-03-01,30,2.03,3.6289999999999996,3764.28,94,471157.6,968100.0,commercial property
LL0000065,740000.0,2014-04-26,30,2.68,4.279,3652.93,68,491600.8,963800.0,home
LL0001529,668000.0,2013-10-02,15,2.63,3.929,4917.38,74,304113.75,962100.0,commercial property
LL0000192,874500.0,2018-06-28,30,2.84,4.439,4399.32,18,795312.18,962100.0,home
LL0001239,838500.0,2019-12-06,30,1.84,3.4389999999999996,3736.75,0,838500.0,959800.0,commercial property
LL0000554,700000.0,2015-09-11,30,2.2,3.799,3261.3,51,533673.55,958650.0,investment property
LL0000410,728000.0,2017-04-04,30,2.3605,3.96,3458.82,32,617317.88,958100.0,home
LL0000943,855000.0,2017-09-19,30,2.2446,3.844,4005.38,27,746854.71,956700.0,home
LL0001180,845000.0,2014-01-22,30,2.87,4.468999999999999,4265.94,71,542118.23,953500.0,home
LL0000103,704000.0,2016-04-02,30,1.79,3.389,3117.82,44,566816.11,952450.0,commercial property
LL0000838,792000.0,2017-10-15,30,2.273,3.872,3722.92,26,695204.11,952400.0,commercial property
LL0000425,790000.0,2017-09-06,30,2.1046,3.7039999999999997,3638.02,27,691773.38,952350.0,home
LL0001719,907500.0,2017-07-21,30,2.2375,3.8369999999999997,4247.7,29,784316.7,952200.0,home
LL0000793,649000.0,2013-04-21,30,1.73,3.3289999999999997,2852.7,80,420783.62,951300.0,investment property
LL0000658,915000.0,2018-04-05,30,2.83,4.428999999999999,4597.65,20,823047.0,946800.0,home
LL0000768,847000.0,2017-11-01,30,2.3721,3.971,4029.56,26,742231.45,946550.0,home
LL0001584,638000.0,2013-01-23,30,1.86,3.4589999999999996,2850.32,83,401423.16,944700.0,commercial property
LL0000623,830000.0,2013-10-22,30,2.54,4.138999999999999,4029.35,74,531828.34,943100.0,investment property
LL0000764,775000.0,2014-03-11,30,2.77,4.369,3866.72,69,508196.42,941100.0,investment property
LL0000455,720000.0,2014-08-04,30,2.51,4.109,3482.79,64,497101.55,938800.0,home
LL0000915,755000.0,2013-04-12,30,1.75,3.3489999999999998,3326.97,80,488842.4,937750.0,commercial property
LL0000396,792000.0,2012-01-12,30,1.94,3.5389999999999997,3573.7,95,452498.66,937550.0,commercial property
LL0000377,916500.0,2018-11-13,30,3.14,4.739,4774.82,13,854427.3,937200.0,commercial property
LL0001516,715000.0,2014-06-04,30,2.61,4.209,3500.23,66,483984.84,936850.0,investment property
LL0001320,885500.0,2017-03-22,30,2.405,4.004,4229.55,33,745924.69,936250.0,commercial property
LL0000863,858000.0,2015-10-03,30,1.99,3.589,3895.56,50,663222.22,935550.0,commercial property
LL0001437,728000.0,2012-01-19,30,2.01,3.609,3313.5,95,413217.41,933200.0,commercial property
LL0001321,756000.0,2016-11-26,30,2.3572,3.9560000000000004,3590.11,37,623165.97,932550.0,home
LL0000997,725000.0,2015-04-15,30,1.91,3.509,3259.22,56,542483.83,931100.0,home
LL0000445,610500.0,2012-05-07,15,1.92,3.219,4280.6,91,220965.35,930250.0,commercial property
LL0001188,725000.0,2018-08-25,30,2.82,4.419,3638.66,16,666781.47,929700.0,home
LL0000613,660000.0,2015-02-24,30,1.99,3.589,2996.58,58,486198.29,928600.0,investment property
LL0000677,670000.0,2012-06-06,30,1.66,3.259,2919.19,90,407272.64,928250.0,commercial property
LL0000752,728000.0,2012-05-09,30,1.87,3.469,3256.46,91,431662.08,927650.0,commercial property
LL0000775,765000.0,2017-09-11,30,2.1306,3.73,3534.16,27,669577.73,927100.0,home
LL0001633,730000.0,2019-01-27,30,2.76,4.359,3637.9,11,689983.14,926950.0,home
LL0001193,847000.0,2015-08-23,30,2.05,3.6489999999999996,3874.2,52,645541.34,926600.0,commercial property
LL0000949,728000.0,2012-09-11,30,1.7,3.299,3187.91,87,450651.56,921400.0,commercial property
LL0000398,725000.0,2015-11-01,30,2.16,3.759,3361.29,50,556935.42,921100.0,investment property
LL0001064,920000.0,2019-12-27,30,1.88,3.4789999999999996,4120.43,0,920000.0,920250.0,commercial property
LL0000849,735000.0,2013-02-23,30,1.97,3.569,3328.85,82,462034.05,920150.0,home
LL0001000,734500.0,2016-07-15,15,1.6,2.8989999999999996,5036.72,41,527994.49,917750.0,investment property
LL0001213,620000.0,2013-08-09,30,2.57,4.169,3020.7,76,390426.86,916800.0,investment property
LL0001315,600000.0,2012-09-11,30,1.7,3.299,2627.4,87,371416.12,913400.0,home
LL0000105,760500.0,2018-03-20,30,2.89,4.489,3848.37,21,679684.17,913100.0,home
LL0001339,885500.0,2018-09-17,30,2.99,4.5889999999999995,4533.65,15,817495.3,909050.0,commercial property
LL0001525,724000.0,2013-03-08,30,2.06,3.659,3315.68,81,455429.77,908500.0,home
LL0000535,832000.0,2019-02-18,30,2.66,4.2589999999999995,4097.32,10,791026.75,907850.0,commercial property
LL0001111,735000.0,2017-02-11,15,2.4073,3.707,5329.42,34,553799.75,907700.0,commercial property
LL0001073,655000.0,2016-02-04,30,1.87,3.469,2929.92,46,520223.68,906350.0,home
LL0000243,806000.0,2014-08-11,30,2.44,4.039,3866.11,64,558568.87,904450.0,commercial property
LL0000791,676500.0,2017-06-19,30,2.1879,3.787,3147.2,30,582084.09,902800.0,commercial property
LL0000416,847000.0,2017-01-04,30,2.439,4.038,4062.29,35,704820.02,901600.0,commercial property
LL0001021,715000.0,2016-05-15,30,1.71,3.3089999999999997,3134.92,43,580198.23,901300.0,home
LL0000199,715000.0,2013-02-15,30,2.01,3.609,3254.33,82,448144.84,900550.0,commercial property
LL0000466,825000.0,2015-11-27,30,2.22,3.819,3853.08,49,636199.24,899800.0,investment property
LL0001552,775500.0,2016-10-04,30,1.6864,3.286,3390.37,38,646666.08,894700.0,commercial property
LL0001597,764500.0,2012-11-20,15,1.66,2.9589999999999996,5264.43,85,317023.05,894400.0,investment property
LL0001470,592000.0,2013-07-09,30,2.65,4.249,2911.94,77,367780.81,890350.0,commercial property
LL0000631,728000.0,2017-09-08,30,2.0507,3.65,3330.31,27,638081.75,890250.0,commercial property
LL0001524,576000.0,2012-09-03,30,1.57,3.1689999999999996,2481.25,87,360130.95,889800.0,commercial property
LL0000885,770000.0,2016-10-19,30,1.7432,3.342,3390.09,38,641176.54,888450.0,commercial property
LL0000481,632000.0,2012-07-12,30,1.5,3.0989999999999998,2698.4,89,391842.37,888450.0,home
LL0000717,643500.0,2013-02-27,30,1.91,3.509,2892.84,82,406287.41,888450.0,home
LL0000547,688000.0,2018-12-02,30,3.01,4.609,3530.69,12,645631.66,887750.0,commercial property
LL0000409,830000.0,2016-12-02,30,2.3831,3.9819999999999998,3953.94,36,687658.21,886250.0,investment property
LL0000100,741000.0,2012-01-21,30,2.05,3.6489999999999996,3389.36,95,419011.03,886100.0,commercial property
LL0000433,786500.0,2017-11-03,30,2.3325,3.932,3724.1,25,693397.41,885950.0,commercial property
LL0000197,704000.0,2019-11-28,30,1.77,3.3689999999999998,3110.02,1,700889.98,885700.0,investment property
LL0001226,687500.0,2012-06-15,15,1.6,2.8989999999999996,4714.42,90,263201.8,885300.0,home
LL0000904,709500.0,2016-12-14,30,2.5707,4.17,3457.17,36,585042.06,885150.0,investment property
LL0000297,716000.0,2014-03-08,30,2.8,4.399,3585.03,69,468633.26,882250.0,commercial property
LL0000226,724000.0,2014-08-15,15,2.34,3.639,5225.31,64,389580.12,882250.0,investment property
LL0001325,781000.0,2014-07-07,15,2.63,3.929,5749.21,65,407301.07,881200.0,investment property
LL0000848,660000.0,2017-10-21,30,2.3845,3.984,3144.86,26,578233.74,880100.0,commercial property
LL0001324,671000.0,2018-06-22,30,2.9,4.499,3399.46,18,609809.72,878900.0,home
LL0001648,621500.0,2012-07-07,30,1.57,3.1689999999999996,2677.26,89,383224.29,878200.0,investment property
LL0001359,705000.0,2013-10-22,30,2.54,4.138999999999999,3422.52,74,451733.71,878100.0,commercial property
LL0000671,875000.0,2019-11-19,30,1.79,3.389,3875.13,1,871124.87,877150.0,commercial property
LL0001245,875000.0,2019-12-08,30,1.84,3.4389999999999996,3899.41,0,875000.0,876200.0,commercial property
LL0001640,688000.0,2016-04-24,30,1.89,3.489,3085.2,44,552251.0,875350.0,investment property
LL0000182,728000.0,2018-08-17,15,2.87,4.169,5446.79,16,640851.36,873100.0,home
LL0001473,814000.0,2016-10-26,30,1.7931,3.392,3606.33,38,676959.56,872100.0,home
LL0001076,575000.0,2013-08-19,30,2.88,4.479,2906.27,76,354123.46,871300.0,investment property
LL0001582,731500.0,2012-05-09,30,1.87,3.469,3272.12,91,433737.38,871150.0,home
LL0000496,704000.0,2014-02-24,30,2.75,4.349,3504.18,70,458707.37,870850.0,commercial property
LL0000912,744000.0,2019-09-09,30,1.63,3.2289999999999996,3229.37,3,734311.9,869700.0,home
LL0000355,565000.0,2013-05-25,15,2.01,3.3089999999999997,3986.3,79,250082.3,865600.0,investment property
LL0001489,620000.0,2016-06-24,30,1.57,3.1689999999999996,2670.79,42,507826.67,864300.0,investment property
LL0000957,720500.0,2012-03-24,30,2.25,3.8489999999999998,3377.35,93,406406.28,862450.0,commercial property
LL0000300,860000.0,2019-12-18,30,1.92,3.5189999999999997,3870.91,0,860000.0,860700.0,commercial property
LL0000418,756000.0,2014-04-26,30,2.68,4.279,3731.91,68,502230.0,859800.0,commercial property
LL0000533,649000.0,2015-01-25,30,1.81,3.409,2881.43,59,478995.46,859100.0,commercial property
LL0000414,680000.0,2013-07-05,15,2.73,4.029,5039.77,77,291938.04,858550.0,commercial property
LL0001160,630000.0,2017-05-17,30,2.2243,3.824,2944.15,31,538731.5,857950.0,home
LL0000444,752000.0,2014-05-23,30,2.54,4.138999999999999,3650.69,67,507404.09,854450.0,home
LL0000723,742500.0,2014-02-19,30,2.73,4.329,3687.08,70,484404.74,849600.0,commercial property
LL0001079,790000.0,2016-10-06,30,1.7372,3.3360000000000003,3475.53,38,657929.94,849100.0,home
LL0001443,705000.0,2018-09-28,30,3.05,4.649,3634.82,15,650477.75,848000.0,investment property
LL0000167,700000.0,2015-05-06,30,2.25,3.8489999999999998,3281.26,55,519530.82,845050.0,investment property
LL0001480,643500.0,2018-11-13,30,3.14,4.739,3352.54,13,599917.04,844200.0,home
LL0001106,649000.0,2019-04-07,30,2.5,4.099,3135.58,8,623915.35,842450.0,investment property
LL0000172,705000.0,2012-09-01,30,1.57,3.1689999999999996,3036.95,88,437748.33,838900.0,investment property
LL0000676,704000.0,2019-04-20,30,2.57,4.169,3429.96,8,676560.36,836800.0,investment property
LL0000390,767000.0,2016-03-13,30,1.98,3.5789999999999997,3478.09,45,610486.16,836450.0,home
LL0000237,635000.0,2015-07-19,30,2.34,3.9389999999999996,3009.3,53,475507.18,836350.0,commercial property
LL0001136,715000.0,2016-11-03,30,1.8115,3.411,3175.25,37,597515.62,832700.0,home
LL0000947,704000.0,2016-04-05,15,1.73,3.029,4871.52,44,489653.13,832300.0,commercial property
LL0000214,770000.0,2016-08-15,30,1.55,3.1489999999999996,3308.55,40,637657.83,831700.0,investment property
LL0001720,600000.0,2017-03-05,30,2.478,4.077,2891.19,33,504590.71,831600.0,commercial property
LL0001506,748000.0,2018-11-25,30,3.05,4.649,3856.52,13,697865.3,828100.0,commercial property
LL0000824,643500.0,2019-10-02,30,1.6,3.199,2782.57,2,637934.86,828050.0,investment property
LL0001625,685000.0,2015-06-20,30,2.26,3.859,3214.86,54,511397.66,827800.0,home
LL0001442,731500.0,2018-01-09,30,2.55,4.149,3555.42,23,649725.34,827600.0,commercial property
LL0001147,552000.0,2014-10-19,30,2.22,3.819,2578.06,62,392160.36,827000.0,home
LL0000233,720500.0,2017-07-04,30,2.3499,3.949,3418.63,29,621359.83,826050.0,home
LL0000244,754000.0,2019-05-20,15,2.41,3.7089999999999996,5467.93,7,715724.47,825300.0,investment property
LL0000754,616000.0,2018-06-13,30,2.98,4.579,3150.16,18,559297.07,824350.0,home
LL0000083,819000.0,2019-10-04,30,1.52,3.1189999999999998,3505.72,2,811988.56,823450.0,home
LL0000688,773500.0,2017-04-24,30,2.273,3.872,3635.96,32,657149.39,822600.0,commercial property
LL0001641,819500.0,2019-11-02,30,1.73,3.3289999999999997,3602.14,1,815897.86,822500.0,investment property
LL0000174,767000.0,2017-01-05,30,2.3443,3.944,3637.06,35,639703.03,821550.0,home
LL0000602,672000.0,2018-05-24,30,2.98,4.579,3436.54,19,606705.71,821350.0,investment property
LL0000216,780000.0,2017-10-07,15,2.3589,3.658,5636.8,26,633443.19,820800.0,investment property
LL0000587,565000.0,2015-11-12,15,2.32,3.6189999999999998,4072.18,49,365462.95,820550.0,investment property
LL0000519,512000.0,2013-01-12,30,1.89,3.49,2295.97,83,321434.81,819250.0,commercial property
LL0001629,814000.0,2019-09-20,30,1.74,3.339,3582.46,3,803252.61,819150.0,investment property
LL0000293,756000.0,2016-08-08,30,1.59,3.1889999999999996,3264.9,40,625403.89,818050.0,home
LL0000499,785000.0,2018-03-15,30,2.82,4.419,3939.79,21,702264.44,817850.0,home
LL0000428,660000.0,2014-09-02,15,2.42,3.719,4789.52,63,358259.98,817350.0,investment property
LL0000282,752000.0,2016-06-15,30,1.6,3.199,3251.74,42,615426.94,816750.0,commercial property
LL0001088,715000.0,2014-07-01,30,2.58,4.178999999999999,3487.71,66,484810.83,815500.0,home
LL0001105,732000.0,2015-06-23,30,2.42,4.019,3502.7,54,542854.05,814650.0,investment property
LL0001685,572000.0,2013-06-07,30,2.17,3.7689999999999997,2655.19,78,364895.03,811950.0,home
LL0000758,643500.0,2017-06-02,30,2.1591,3.759,2983.07,30,554007.88,810650.0,home
LL0000555,620000.0,2013-02-04,30,2.0,3.5989999999999998,2818.45,82,388886.87,806100.0,home
LL0001583,532000.0,2015-02-12,30,1.99,3.59,2415.43,58,391905.29,801200.0,commercial property
LL0000989,755000.0,2017-08-16,30,2.222,3.821,3527.01,28,656243.73,798400.0,investment property
LL0000401,608000.0,2012-11-18,30,1.58,3.179,2622.42,85,385094.28,798000.0,home
LL0000624,605000.0,2016-01-26,30,2.01,3.609,2753.66,47,475577.75,796800.0,investment property
LL0000094,500000.0,2013-09-09,30,2.9,4.5,2533.43,75,309993.01,795250.0,investment property
LL0000157,730000.0,2019-11-23,15,1.77,3.069,5065.51,1,724934.49,791950.0,commercial property
LL0000134,654500.0,2015-10-09,30,2.12,3.719,3019.59,50,503520.5,791750.0,commercial property
LL0000930,708000.0,2018-10-03,30,3.15,4.749,3692.84,14,656300.29,790750.0,commercial property
LL0000940,625000.0,2014-04-12,30,2.63,4.229,3066.95,68,416447.71,789500.0,commercial property
LL0000958,605000.0,2019-12-12,30,1.9,3.4989999999999997,2716.38,0,605000.0,786000.0,home
LL0001675,616000.0,2017-04-21,30,2.248,3.847,2886.8,32,523622.29,785250.0,home
LL0000932,720500.0,2016-06-19,30,1.62,3.219,3123.42,42,589316.52,785050.0,home
LL0000662,492000.0,2014-02-11,30,2.75,4.35,2449.23,70,320553.62,779500.0,investment property
LL0000804,650000.0,2012-12-20,15,1.81,3.109,4522.93,84,270073.53,778400.0,commercial property
LL0001647,621500.0,2018-02-19,15,2.8749,4.1739999999999995,4651.54,22,519166.11,775550.0,investment property
LL0000598,468000.0,2013-01-17,30,1.89,3.49,2098.92,83,293789.84,775000.0,commercial property
LL0001185,764500.0,2019-07-08,30,2.05,3.6489999999999996,3496.85,5,747015.76,773350.0,home
LL0000746,640000.0,2019-05-21,30,2.43,4.029,3066.17,7,618536.83,771250.0,investment property
LL0001387,680000.0,2018-04-23,30,2.98,4.579,3477.45,20,610450.95,770900.0,home
LL0001124,555000.0,2018-03-05,30,2.88,4.479,2805.18,21,496091.17,768350.0,commercial property
LL0000882,528000.0,2016-10-15,15,1.7977,3.097,3670.95,38,388503.76,766650.0,investment property
LL0000457,755000.0,2019-05-18,30,2.39,3.989,3599.7,7,729802.11,766400.0,home
LL0000879,512000.0,2015-12-09,30,2.22,3.82,2391.24,48,397220.34,766200.0,investment property
LL0001348,655000.0,2014-02-04,30,2.64,4.239,3217.99,70,429740.72,762850.0,home
LL0001417,680000.0,2018-11-04,30,3.22,4.819,3575.54,13,633518.01,761150.0,investment property
LL0001698,741000.0,2019-03-17,15,2.59,3.889,5439.96,9,692040.35,755500.0,commercial property
LL0000905,596000.0,2014-08-01,30,2.52,4.119,2886.44,65,408381.71,754950.0,commercial property
LL0000821,684000.0,2019-07-07,30,2.04,3.639,3124.78,5,668376.08,752900.0,investment property
LL0000477,635000.0,2013-09-26,30,2.66,4.2589999999999995,3127.16,75,400462.63,749400.0,home
LL0001540,687500.0,2019-12-13,30,1.82,3.4189999999999996,3056.18,0,687500.0,748450.0,home
LL0000145,605000.0,2018-10-03,30,3.15,4.749,3155.6,14,560821.58,747750.0,home
LL0001207,512000.0,2017-02-05,30,2.4648,4.064,2463.3,34,428247.96,745000.0,commercial property
LL0000667,615000.0,2012-12-03,30,1.63,3.2289999999999996,2669.44,84,390767.4,744250.0,home
LL0000575,698500.0,2017-08-20,30,2.1939,3.793,3251.93,28,607445.98,741700.0,home
LL0001177,710000.0,2018-04-28,30,2.96,4.559,3622.4,20,637552.03,740650.0,commercial property
LL0000872,708000.0,2018-05-12,30,2.97,4.569,3616.42,19,639288.08,737950.0,commercial property
LL0001462,652000.0,2018-10-02,30,3.05,4.649,3361.56,14,604938.14,734800.0,home
LL0000356,468000.0,2012-01-01,30,1.89,3.49,2098.92,96,266503.91,734100.0,home
LL0001724,665000.0,2019-10-13,15,1.76,3.0589999999999997,4611.26,2,655777.48,729000.0,commercial property
